,Name,Latitude,Longitude,Category,Sub Category
4447,795 El Camino Real Care Center,37.43967963,-122.16134955,Professional & Other Places,Medical Center
4448,Kinoma,37.43878220314794,-122.15862232810107,Professional & Other Places,Tech Startup
4449,Reachable.com Palo Alto,37.43893898,-122.15876052,Professional & Other Places,Tech Startup
4450,"Highway Community, at Haymarket Theatre",37.43660086131398,-122.15715939611844,Professional & Other Places,Church
4451,The Performist - Cryotherapy & Performance Studio,37.43844,-122.159,Professional & Other Places,Doctor's Office
4452,Palo Alto Medical Foundation - Orthopedics,37.43980407714844,-122.1614761352539,Professional & Other Places,Doctor's Office
4453,Stanford Stadium Parking Lot 7,37.437423382172575,-122.16242833443748,Professional & Other Places,Parking
4454,Stanford Parking Lot 8,37.43770539147903,-122.16396954852465,Professional & Other Places,Parking
4455,Stanford Stadium Lot 2 Parking,37.43640327545522,-122.16089818638328,Professional & Other Places,Parking
4456,Tasteful Inc.,37.438365,-122.158386,Professional & Other Places,Tech Startup
4457,Society,37.438512,-122.160372,Residence,Residential Building (Apartment / Condo)
4458,Town & Country Village,37.4383906081207,-122.15921832487918,Shop & Service,Shopping Plaza
4459,Trader Joe's,37.43838767476751,-122.15784374034675,Shop & Service,Grocery Store
4460,CVS pharmacy,37.43852034022989,-122.15876949676066,Shop & Service,Pharmacy
4461,Books Inc.,37.43805507000422,-122.15953624861537,Shop & Service,Bookstore
4462,Sur La Table,37.438097395841645,-122.16028317839681,Shop & Service,Kitchen Supply Store
4463,Hudson|Grace,37.43822043041872,-122.15845827087024,Shop & Service,Furniture / Home Store
4464,Paper Source,37.43792629042615,-122.16004280584798,Shop & Service,Arts & Crafts Store
4465,Tennis Town & Country,37.4384255,-122.1577459,Shop & Service,Sporting Goods Shop
4466,Marine Layer,37.438566,-122.160193,Shop & Service,Clothing Store
4467,The UPS Store,37.4386248,-122.1603499,Shop & Service,Shipping Store
4468,Auto Pride Car Wash,37.43881507125863,-122.16100272479866,Shop & Service,Car Wash
4469,diptyque,37.43844,-122.159,Shop & Service,Perfume Shop
4470,LaBelle Day Spas & Salons,37.4384977,-122.1591879,Shop & Service,Spa
4471,18/8 Fine Men's Salons - Palo Alto,37.4390213,-122.1590381,Shop & Service,Salon / Barbershop
4472,Sweaty Betty,37.438521,-122.159283,Shop & Service,Women's Store
4473,Chase Bank,37.43795939993776,-122.15960374521171,Shop & Service,Bank
4474,Athleta,37.438389,-122.159074,Shop & Service,Women's Store
4475,Ambassador Toys,37.43850711317067,-122.15949142563204,Shop & Service,Toy / Game Store
4476,Diptqyue,37.438673974127774,-122.15935692830593,Shop & Service,Perfume Shop
4477,chargepoint,37.432045,-122.163385,Shop & Service,EV Charging Station
4478,Patrick James mens clothes,37.43846783140162,-122.15991688433283,Shop & Service,Men's Store
4479,Williams Cutlery Company,37.438551433254,-122.16007232666016,Shop & Service,Hardware Store
4480,Sprout San Francisco,37.438612,-122.160462,Shop & Service,Baby Store
4481,Opportunity Health,37.439339000000004,-122.160951,Shop & Service,Health Food Store
4482,Francesca's,37.4385648,-122.1604894,Shop & Service,Boutique
4483,St. Frank,37.438705,-122.160286,Shop & Service,Furniture / Home Store
4484,Kilgoris Pop Up,37.438319,-122.158821,Shop & Service,Pop-Up Shop
4485,Mom's the Word Palo Alto,37.438521,-122.159283,Shop & Service,Women's Store
4486,U Threads Cardinal Collection,37.438311980826455,-122.15894111749024,Shop & Service,Clothing Store
4487,Margaret O'Leary,37.43835,-122.16002,Shop & Service,Boutique
4488,Space NK Apothecary London,37.438407,-122.160698,Shop & Service,Cosmetics Shop
4489,Zvart Alterations,37.43796193111128,-122.15894111749024,Shop & Service,Tailor Shop
4490,Brim,37.438408,-122.159814,Shop & Service,Boutique
4491,ONE Production Haus,37.4385004,-122.1591828,Shop & Service,Photography Studio
4492,Ruti,37.43787712665798,-122.1600443986644,Shop & Service,Women's Store
4493,Crothers Memorial Laundry Room,37.43159484863281,-122.16183471679688,Shop & Service,Laundromat
4494,49ers Team Store,37.43892813840043,-122.15902764201418,Shop & Service,Clothing Store
4495,ACME Party Box Company,37.438982,-122.158971,Shop & Service,Arts & Crafts Store
4496,Toss Designs,37.438702062197294,-122.1597782816272,Shop & Service,Gift Shop
4497,Coco Luxe,37.438611,-122.160066,Shop & Service,Candy Store
4498,J.McLaughlin,37.438521,-122.159283,Shop & Service,Clothing Store
4499,Brandy Melville,37.43886,-122.158993,Shop & Service,Clothing Store
4500,Wilby Optical,37.4388836640675,-122.15902090072632,Shop & Service,Optical Shop
4501,Oasis Laundromat,37.435361,-122.156719,Shop & Service,Laundry Service
4502,Halo A Blow Dry Bar,37.43859289262537,-122.16022567032452,Shop & Service,Salon / Barbershop
4503,Palo Alto High Flea Market,37.43730352635247,-122.159096353716,Shop & Service,Flea Market
4504,BrightLife In-Home Care Services,37.4386254,-122.1605294,Shop & Service,Home Service
4505,True&Co. Try-On Truck,37.439022,-122.15826,Shop & Service,Lingerie Store
4506,Create It,37.43907223210539,-122.15871136480096,Shop & Service,Arts & Crafts Store
4507,Jamaica On Wheels Catering,37.439327239990234,-122.16092681884766,Shop & Service,Food Service
4508,The UPS Store,37.4386248,-122.1603499,Travel & Transport,Shipping Store
4509,Stanford University Tour,37.431205,-122.163365,Travel & Transport,Tourist Information Center
4510,Iris & B. Gerald Cantor Center for Visual Arts,37.43298084888483,-122.17062424607006,Arts & Entertainment,Art Museum
4511,Stanford Stadium,37.43472641329173,-122.1610164642334,Arts & Entertainment,College Football Field
4512,Anderson Collection,37.433900479109205,-122.17063770021622,Arts & Entertainment,Art Museum
4513,Bing Concert Hall,37.43216286498232,-122.16652912257689,Arts & Entertainment,Concert Hall
4514,surf sequence by ansel adams,37.433351,-122.170675,Arts & Entertainment,Museum
4515,Sec. 216,37.434442,-122.161963,Arts & Entertainment,Football Stadium
4516,Sequence by Richard Serra,37.433162,-122.171006,Arts & Entertainment,Public Art
4517,DCI West,37.43403878969679,-122.1616854391866,Arts & Entertainment,General Entertainment
4518,The Fallen Angel,37.43728524845939,-122.16886002883733,Arts & Entertainment,Outdoor Sculpture
4519,RyMo's Tailgate,37.434385,-122.163402,Arts & Entertainment,General Entertainment
4520,Bing Concert Hall Studio,37.433552,-122.167641,Arts & Entertainment,Performing Arts Venue
4521,Cobb Track & Angell Field,37.432206430627026,-122.1629881145168,College & University,College Track
4522,Stanford Stadium,37.43472641329173,-122.1610164642334,College & University,College Football Field
4523,Bing Concert Hall,37.43216286498232,-122.16652912257689,College & University,Concert Hall
4524,Stanford Visitor Center,37.431581856859374,-122.16375221022142,College & University,University
4525,The Stanford Athletics Shop,37.432124346931786,-122.16331049641872,College & University,College Bookstore
4526,C4C,37.43197821150327,-122.16437425216107,College & University,College Quad
4527,Koret-Taube Conference Center,37.431202519651166,-122.16449067347313,College & University,College Auditorium
4528,Cam 1 Bldg Site,37.437011,-122.171611,College & University,College Science Building
4529,Toyon Grove,37.43294906616211,-122.16422271728516,College & University,College Quad
4530,Pow Wow,37.43666368940802,-122.16354266769675,College & University,General College & University
4531,Sigma Alpha Epsilon,37.432806,-122.169305,College & University,Fraternity House
4532,Bing Library,37.43138446219402,-122.16445741025397,College & University,College Library
4533,Sky Deck At Stanford Stadium,37.43409181977672,-122.1616244550203,College & University,College Football Field
4534,Section 129,37.435034,-122.161155,College & University,College Football Field
4535,Yummi BBQ,37.43331774179419,-122.1620069914919,Food,Food Truck
4536,Null Island,37.431572,-122.164701,Food,Brazilian Restaurant
4537,Rodin Sculpture Garden,37.432362430492475,-122.17067044541001,Outdoors & Recreation,Sculpture Garden
4538,Arizona Cactus Garden,37.435977003152395,-122.1709361269889,Outdoors & Recreation,Garden
4539,Stanford Arboretum,37.43639301142355,-122.16557172249689,Outdoors & Recreation,Park
4540,Stanford Mausoleum,37.43642094484666,-122.16981423989903,Outdoors & Recreation,Cemetery
4541,Stanford Lot 3,37.434942,-122.16341106666667,Outdoors & Recreation,Farm
4542,Stanford Mausoleum & Arizona Gardens,37.437948239419065,-122.1673069220608,Outdoors & Recreation,Sculpture Garden
4543,Bruin Tailgate,37.435523986816406,-122.16608428955078,Outdoors & Recreation,Other Great Outdoors
4544,As$hole Farm,37.434455,-122.161112,Outdoors & Recreation,Stables
4545,Stone River Sculpture,37.436763763427734,-122.1712875366211,Outdoors & Recreation,Sculpture Garden
4546,Stanford Park,37.433419190625756,-122.17087147742293,Outdoors & Recreation,Garden
4547,Stanford Stadium Shady Side,37.434155,-122.161476,Outdoors & Recreation,Athletics & Sports
4548,Stanford Parking,37.43264770130668,-122.16307640075682,Professional & Other Places,Parking
4549,Stanford Parking Lot A,37.437929561356775,-122.17106938362122,Professional & Other Places,Parking
4550,Stanford Stadium Lot 9,37.43495,-122.16682,Professional & Other Places,Parking
4551,Stanford Parking Lot C,37.43796789607524,-122.17106401920319,Professional & Other Places,Parking
4552,Always On,37.43119931952555,-122.16455719988058,Professional & Other Places,Event Space
4553,Stanford Hospital Endoscopy Department,37.43325665115344,-122.17056103872963,Professional & Other Places,Hospital
4554,Stanford Lot 10,37.43565478830663,-122.16555509105574,Professional & Other Places,Parking
4555,The Fallen Angel,37.43728524845939,-122.16886002883733,Professional & Other Places,Outdoor Sculpture
4556,Stanford Stadium Parking Lot 7,37.437423382172575,-122.16242833443748,Professional & Other Places,Parking
4557,Stanford Parking Lot 8,37.43770539147903,-122.16396954852465,Professional & Other Places,Parking
4558,chargepoint,37.432045,-122.163385,Shop & Service,EV Charging Station
4559,AT&T,37.434503,-122.16118,Shop & Service,Mobile Phone Shop
4560,Palm Drive,37.43835212873797,-122.16724039735396,Travel & Transport,Road
4561,Bliss in the Moment Sculpture,37.43291577423711,-122.10702424134922,Arts & Entertainment,Outdoor Sculpture
4562,Chez R,37.432448,-122.11311299999998,Arts & Entertainment,Art Gallery
4563,Institute of Transpersonal Psychology,37.430285,-122.108723,College & University,General College & University
4564,Palo Alto Family YMCA,37.428472638217094,-122.11649728545127,Outdoors & Recreation,Gym
4565,Palo Verde,37.42852418375166,-122.11290836334227,Outdoors & Recreation,Neighborhood
4566,Eichler Swim and Tennis Club,37.43028171171144,-122.11152870460104,Outdoors & Recreation,Pool
4567,Bliss in the Moment Sculpture,37.43291577423711,-122.10702424134922,Outdoors & Recreation,Outdoor Sculpture
4568,Rorke Creek Park,37.42885173881177,-122.1151112069498,Outdoors & Recreation,Park
4569,Fitness Lounge,37.4287223815918,-122.10777282714844,Outdoors & Recreation,Gym
4570,Palo Alto Family YMCA Pool,37.42836652175884,-122.11638834475744,Outdoors & Recreation,Pool
4571,Palo Verde Neighborhood,37.428843,-122.11527,Outdoors & Recreation,Neighborhood
4572,Palo Verde Elementary School,37.43087087737515,-122.11436243924807,Professional & Other Places,Elementary School
4573,LiveAction,37.433929,-122.10821299999999,Professional & Other Places,Office
4574,Adaptive Insights,37.434371863814086,-122.10899497036894,Professional & Other Places,Building
4575,SSL Building 21,37.43224,-122.10889,Professional & Other Places,Office
4576,MarCom West,37.428661,-122.107745,Professional & Other Places,Coworking Space
4577,Essex Property Trust Small Conference Room,37.42881,-122.1079,Professional & Other Places,Conference Room
4578,Essex Property Trust,37.428652402638114,-122.10757963166755,Professional & Other Places,Office
4579,"Integral Talent Systems, Inc",37.43022461700419,-122.11323650469579,Professional & Other Places,Office
4580,Mayor Seat,37.430114,-122.108761,Professional & Other Places,Voting Booth
4581,Cornerstone Community Church,37.43081283569336,-122.10924530029297,Professional & Other Places,Church
4582,Protection of the Holy Virgin Russian Orthodox Church,37.428653717041016,-122.11512756347656,Professional & Other Places,Church
4583,VESS,37.430755,-122.10928200000001,Professional & Other Places,Tech Startup
4584,Naehas,37.432620759268595,-122.10680815621758,Professional & Other Places,Tech Startup
4585,Relationship Counseling Center,37.43081283569336,-122.10924530029297,Professional & Other Places,Medical Center
4586,Qylur,37.430432,-122.107172,Professional & Other Places,Tech Startup
4587,EAT Club,37.4329615095479,-122.10726781532296,Professional & Other Places,Tech Startup
4588,Kids' Turn Friendraiser,37.431935,-122.113591,Professional & Other Places,Event Space
4589,"The Mozart Development Co,",37.430011,-122.109808,Professional & Other Places,Office
4590,Stagenes,37.430492,-122.109774,Professional & Other Places,Factory
4591,Building 25,37.430897,-122.107674,Professional & Other Places,Office
4592,True North Church,37.43081283569336,-122.10924530029297,Professional & Other Places,Church
4593,"Anacor Pharmaceuticals, Inc",37.431307000000004,-122.10655600000001,Professional & Other Places,Office
4594,Russian Orthodox Church Hall,37.428656,-122.11520300000001,Professional & Other Places,Church
4595,"Stangenes Industries, Inc.",37.431596,-122.109495,Shop & Service,Electronics Store
4596,Louis & Aspen,37.429451,-122.110613,Travel & Transport,Intersection
4597,Greer & Louis Rd.,37.430621,-122.112506,Travel & Transport,Intersection
4598,Greer Road,37.434614,-122.112706,Travel & Transport,Road
4599,Louis & East Meadow,37.427771,-122.10802,Travel & Transport,Intersection
4600,Arbutus & Driftwood,37.426799,-122.111133,Travel & Transport,Intersection
4601,Aspen Way & Evergreen,37.428882,-122.111187,Travel & Transport,Intersection
4602,Aspen Way,37.429044,-122.111005,Travel & Transport,Road
4603,Evergreen & Driftwood,37.427908,-122.109783,Travel & Transport,Intersection
4604,Evergreen Drive,37.429076,-122.111542,Travel & Transport,Road
4605,Lupine Avenue,37.428234,-122.111769,Travel & Transport,Road
4606,Driftwood Drive,37.427225,-122.110601,Travel & Transport,Road
4607,East Meadow Drive,37.426964,-122.109487,Travel & Transport,Road
4608,Talisman Drive,37.428446,-122.112642,Travel & Transport,Road
4609,Corina & Louis,37.427373,-122.107353,Travel & Transport,Intersection
4610,Ross Rd,37.428867730867765,-122.11655326346478,Travel & Transport,Road
4611,Ortega Court,37.427261,-122.10885,Travel & Transport,Road
4612,Janice Way & Greer Road,37.433158,-122.111722,Travel & Transport,Intersection
4613,Kenneth Drive,37.432256,-122.110091,Travel & Transport,Road
4614,Janice Way,37.431181,-122.11201,Travel & Transport,Road
4615,Arbutus & Talisman,37.428015,-122.113019,Travel & Transport,Intersection
4616,Thornwood & Evergreen,37.429569,-122.112455,Travel & Transport,Intersection
4617,Thomas & Greer,37.432391,-122.111492,Travel & Transport,Intersection
4618,Kenneth Drive & Greer,37.431533,-122.111467,Travel & Transport,Intersection
